forum,id
3,"Wer also vorhat das Handy ohnehin in ein Case zu packen, der kann dieses Abnutzungsproblem getrost ignorieren, ansonsten würde ich vom Kauf abraten und eher ein S4 (im Prinzip fast die selben Leistungsdaten und zudem viel leichtgewichtiger und schmaler) oder S6 (deutlich bessere Verarbeitung mit höherwertigen Materialien) empfehlen."
3,Samsung S 5
3,"Leider entspricht das Smartphone überhaupt nicht meinen Erwartungen, es ist viel zu empfindlich, nur in die Nähe gekommen, öffnet sich eine völlig andere Seite als die, die man wollte. "
3,Nie wieder Samsung. 
3,Ansonsten sind die Funktionen gut.
3,"Eigentlich ganz gut, aber nicht lange.."
3,Besitze das Galaxy S5 seit Anfang 2015. 
3,Es funktionierte bisher gut und ich war rund um zufrieden. 
3,Aber seit 1-2 Wochen können mich meine Anrufpartner nurnoch schwer bis garnicht verstehen und das ist nach nicht mal 8Mobaten gebrauch schon mehr als schlecht. 
3,Trotz Whatsapp und Co. ist die Hauptfunktion doch das Telefonieren.
3,Deswegen nur 3 Sterne!
3,Leider ein defektes Gerät erwischt
3,"Ich habe mich für dieses Smartphone entschieden, weil ich es aus meinem Bekanntenkreis schon kenne. "
3,Leider hatte ich das Pech ein defektes Gerät erwischt zu haben. 
3,"Kamera funktionierte nur fehlerhaft und wenn sie funktionierte, konnte man sich due Bilder in der Galerie nicht anschauen (nur in der Kamerafunktion)."
3,Deshalb erstmal zurückgeschickt. 
3,Werde es aber nochmal kaufen.
3,Ein modernes Mobiltelefon mit Mängeln
3,Das Samsung S5 war eine Zeit lang angeblich das beste Smartphone. 
3,"Es ist schnell, hat einen sehr guten Bildschirm und bietet viele Möglichkeiten an. "
3,"Die Qualität der Fotos ist allerdings, trotz angeblich toller Auflösung, wenn der Autofokus mal funktioniert, befriedigend bis mäßig. "
3,Der Autofokus scheint das schwächste an der Kamera zu sein. 
3,Selbst das alte S2 ist und war zuverlässiger. 
3,Kein wirklicher Fortschritt.
3,Erfüllt seine Anforderungen
3,"Bin von einem Samsung Galaxy SII auf das S5 umgestiegen, da ich mittlerweile einen LTE-Vertrag habe und diese Leistung auch mit einem fähigen Gerät nutzen möchte. "
3,Generell bin ich sehr zufrieden - allerdings ist nach 2 Wochen Nutzung schon die Kunststoffabdeckung für den Kabeleingang abgebrochen... 
3,Lächerlich diese Plastik-Konstruktion eines Stäbchens mit Mini-Gummi-Schnur…
3,Gutes Gerät mit Schwächen
3,Das Handy ist eine logische Weiterentwicklung des S4. 
3,Gute Verarbeitung und gute Software. 
3,"Abzüge gibt es wegen des Fingerabdruckscanners - ich bin bisweilen geneigt, das S5 mit Freude vor die nächste Wand..... "
3,Der Scanner funktioniert - wenn und wann er will. 
3,Und nach einigen Fehlversuchen wird das Login für 30 Sekunden gesperrt. 
3,"Ganz toll, wenn wichtige Anrufe getätigt werden müssen. "
3,Eine absolute Fehlkonstruktion.
3,Arbeitstempo und bestimmte Apps lassen zu wünschen übrig
3,Bin im Großen und Ganzen zufrieden mit dem Gerät. 
3,"Ich war mir bewusst, dass das Handy bereits seit einem Jahr auf dem Markt ist und deshalb auch nicht mehr die allerneuste Technik drinne steckt. "
3,"Jedoch dachte ich, dass Anwendungen etwas flüssiger und flotter laufen würden. "
3,"Dies kann ein Indiz sein, dass 2Gb Arbeitsspeicher eventuell doch nicht mehr vollkommen ausreichend sind. "
3,"Da ich ein Android-Neuling bin, kann ich nicht genau sagen, ob die schwächelnde Performance vielleicht auf Probleme zwischen Lollipop 5.0, TouchWiz und suboptimal programmierten Apps zurück zu führen ist."
3,Doch nicht so Pefekt!
3,"Vorab, ich wollte mein altes S3 mit Cyanogenmod gegen das aktuelle S5 ersetzen. "
3,Leider hat es nicht meinen Anforderungen entsprochen.
3,In meiner Bewertung konzentriere ich mich nur auf die für mich negativen Produkteigenschaften.
3,Wenn man das Smartphone verschlüsselt (was sinnvoll ist weil so nach dem Rücksetzen auf Werkseinstellungen keine Daten mehr wieder herstellbar sind) kann man es nicht mehr mit dem Fingerabdruckscanner entsperren. 
3,Auch nicht mit dem PIN. 
3,Es muss eine 6 stellige Buchstaben-Zahlenkombination sein!
3,Ich habe von Amazon ein Rumänisches Modell bekommen was ja nicht so schlimm ist weil man ja die Sprache umstellen kann. 
3,Leider ist die Sprache aber anscheinen sehr tief im System. 
3,Bei verschlüsseltem Telefon fragt es auf Rumänisch nach dem Passwort auch mit Rumänischen Bestätigungsfeldern.
3,Die Drahtlos Ladefunktion Qi ist eine nette Sache. 
3,Leider Verwende ich immer eine TPU (mubi) Schutzhülle mit Displayfolie. 
3,Das zusätzliche Rückcover mit der Spule trägt aber so viel auf das es nicht mehr in die Schutzhülle passt. 
3,Nebenbei hat das Rückcover auch nicht nahtlos abgeschlossen (Produktionsfehler?)
3,Natürlich wie immer die Bloatware die sich nicht Deinstallieren lässt. 
3,In meinem Fall besonders lästig da die vorinstallierten Apps für den Rumänischen Markt gedacht sind.
3,Zuletzt stört mich noch das man nicht so wie bei Cyanogenmod die App Berechtigungen einzeln Verwalten kann. 
3,"Sicher das ist im Moment ein generelles Android Problem aber wenn man das S5 Rooted um die Funktionen Freizuschalten, Verliert man wegen Knox die Garantie!"
3,Nicht auf den Punkt…
3,Hm....
3,"Also gekauft nicht hier sondern für 399.- bei...und hoffe auf den Samsung Cashback von 100,-"
3,"Damit also ein *Premiumprodukt* für 299,- als Geschenk für die Dame des Hauses. "
3,Selber vor kurzem das IPhone6 für mich erworben. 
3,Daher kann ich das S5 mit dem 6er in einigen Punkten vergleichen.
3,Irgendwie ist das S5 aber in vielen Belangen einfach nicht auf den Punkt gebracht.
3,Fingerabdrucksensor...funktioniert gegenüber Iphone 6 deutlich unzuverlässlicher.
3,"Homebutton guckt wie bei Samsung üblich aus dem Gehäuse…daher mit (falschem) Klappcase leider des öfteren ein einschalten beobachtet, wenn man es in irgendeiner Tasche mit sich herumträgt. "
3,Auch hier Vorteil Iphone6
3,Mal schnell ein Schnappschuss von unserem 16Monate altem Kind?
3,"Iphone 6 ja, Samsung S5 : *halten Sie die Kamera still*...."
3,Zum Vorteil Samsung gegenüber Apfel : Wasser und Staubdicht...hm..
3,"Nur warum muss dann beim *Premium* Samsung S5 eine fummelige Klappe zum Aufladen geöffnet werden, während dies beim S5 Mini nicht der Fall ist?"
3,Also über die Möglichkeit der Induktionsladung nachgedacht. 
3,"Tja nur das man dann nicht nur das Lagegerät kaufen muss, sondern auch noch ein neues Rückcover…"
3,Hier macht es Sony besser.
3,Daher mein Fazit : vieles nicht auf den Punkt gebracht. 
3,"Sicherlich, bei einer UVP von 699,- und einem Preis von 299,- kann man ja einiges verschmerzen. "
3,"Aber wenn Samsung sein Top-Smartphone für 699,- positioniert, sind die Erwartungen einfach auch andere!"
3,Galaxy S5
3,"Das Galaxy S5 ist ein solides Smartphone mit einem tollen DIsplay und einer Kamera, die lange nicht so gut ist, wie es in vielen Kommentaren zu Ausdruck kommt. "
3,"Mann sollte tunlichst nur in der Normaleinstellung fotografieren, sobald es ein wenig dunkler wird oder der HDR- MODUS benutzt wird, wird das Foto matschig und die Details verschwimmen. "
3,Jede 60 Euro Aldi Kamera liefert bessere Ergebnisse.
3,Der Akku ist höchstens mittelmäßig und hält bei mäßiger Nutzung einen Tag.
3,Ein weiteres großes Manko ist der Combislot für die Sim - Karte und der Speicherkarte. 
3,Durch die Bauart des Slots bedingt scheint es bei vielen Modellen zu Schwierigkeiten beim Erkennen der Speicherkarten zu kommen.
3,"Alles in allem zuviel Geld für zu wenig Leistung, also für mich die pure Enttäuschung in dem Preissigment"
5,Mein starker ständiger Begleiter
5,"Obwohl ich mit meinen einstigen ständigen Begleitern, einem Samsung Galaxy S Duos und einem Samsung 7 Zoll Tablet recht zufrieden war, konnte ich vor einigen Monaten nicht widerstehen, als ich von Amazon Vine das Samsung Galaxy S5 zum Testen angeboten bekam."
5,"Natürlich hatte ich im Vorfeld schon gelesen, dass es ein 5,1 Zoll Display hat, trotzdem war ich erst einmal erschrocken, wie groß es wirklich ist."
5,"Ich habe halt in den letzten 20 Jahren erlebt, wie die Mobiltelefone erst immer kleiner wurden und nun werden meine Modelle von Mal zu Mal wieder größer."
5,Aber auch ich will ja mittlerweile mit ihnen nicht mehr nur telefonieren.
5,Trotz des Kunststoffgehäuses sieht das S5 richtig edel aus.
5,Ich mag seine leicht abgerundete Form und die rückseitige Abdeckung liegt durch das weichere Material mit Lochmuster gut in der Hand und ist griffig.
5,"Es rutscht auch, abgelegt auf glatten Oberflächen, nicht so leicht weg."
5,"Gut gefällt mir auch, dass dieses Smartphone trotz seiner Größe angenehm leicht ist."
5,Die Inbetriebnahme ging schnell und problemlos vonstatten.
5,"Allerdings sollte man dabei ein WLAN Netz verfügbar haben, denn es werden sofort jede Menge automatische Updates gemacht."
5,"Wenn man auf dem Mobilfunkvertrag ein begrenztes Datenvolumen hat, könnte es passieren, dass dieses durch die Updates bereits ausgeschöpft ist und es gedrosselt weitergeht oder man kauft dazu."
5,"Mittlerweile habe ich alles so eingestellt, dass Updates lediglich mit WLAN Verbindung automatisch gezogen werden."
5,"Da ich mich bei der Einrichtung mit meinem Google Konto verbunden hatte, wurden die Apps, die ich bereits auf meinem S Duos hatte( Kindle, Whats App und zwei Spiele) gleich mit installiert."
5,Ein bisschen konsternierte mich das.
5,"Nicht ganz selbstbestimmt, aber bequem."
5,Das Übertragen meiner gesamten Kontakte vom S Duos zum S5 war via Bluetooth( und vollkommen selbstbestimmt) auch innerhalb kürzester Zeit erledigt.
5,Das Display ist sensationell.
5,"Mit 5,1 Zoll so wunderbar groß, dass ich darauf alles problemlos erkennen kann und nur wenige Sachen groß ziehen muss."
5,Dazu ist es durch die hohe Auflösung( 1920 x 1080 Pixel Full HD) auch noch gestochen scharf.
5,"Ein riesiger Unterschied im Vergleich zu dem GalaxyS Duos und auch zum Tablet, den ich so extrem merkbar im Vorfeld nicht erwartet hätte."
5,"Seit ich das S5 habe, wird das Tablet von mir nur noch ganz selten genutzt."
5,Die Akkulaufzeit finde ich für ein so großes Smartphone vollkommen in Ordnung.
5,"Wenn ich telefoniere, viel im Internet unterwegs bin und dazu auch noch das eine oder andere Spielchen mache( ich habe durchaus Phasen, in denen ich viel srabble), hält er einen Tag."
5,Wenn ich nur telefoniere( ca. 6 & 7 Telefonate pro Tag) und Emails lese hält der Akku sogar 3 Tage.
5,Das Aufladen geht schnell und ist in knapp einer Stunde erledigt.
5,Ich hätte auch die Möglichkeit den Energiesparmodus oder gar den Ultra-Energiesparmodus einzustellen.
5,Damit käme ich mit 10 % Akkuverbrauch über den ganzen Tag.
5,"Leider sind in diesen Modi aber viele Funktionen nicht nutzbar, so dass ich es tatsächlich nicht geschafft habe, das auszutesten."
5,"Ich finde die Möglichkeit jedoch absolut genial, würde sie persönlich aber wirklich nur nutzen, wenn ich mal tagelang keine Steckdose und auch keine Powerbank zur Verfügung hätte."
5,"Bislang hatte ich auf Reisen immer noch die Möglichkeit, mein S5 mit mobilen Akkus wieder einsatzbereit zu machen."
5,Mit der Empfangsqualität war ich ja mit dem S Duos schon sehr zufrieden.
5,Aber auch hier überraschte mich das S5 und setzte noch einen drauf.
5,"Beim S Duos hatte ich z.B. in der Tiefgarage oder auch an bestimmten Stellen in der Kellerkneipe, in der ich im Nebenjob arbeite weder Telefon- noch Internetempfang."
5,"Telefonempfang habe ich sowohl in der Tiefgarage, als auch im Keller jetzt überall."
5,"Das mobile Internet hat an der einen oder anderen Stelle zwar Aussetzer, aber auch hier empfange ich mit dem S5 an Stellen, wo das S Duos keine Chance hatte."
5,Bei Telefonaten verstehe ich meine Gesprächspartner wunderbar und bin nach deren Aussagen auch bestens zu verstehen.
5,"Der Finger-Scanner schützt das Smartphone nicht nur vor unbefugtem Zugriff, sondern auch vor mir selbst."
5,"Als ich diese Funktion noch nicht eingerichtet hatte, habe ich es doch immer wieder geschafft in der Jackentasche das Smartphone zu entsperren und ungewollt diverse Apps zu öffnen, die dann natürlich Akku-Kapazität verbrauchten, ohne dass ich einen Nutzen davon hatte."
5,Bis zu 3 Fingerabdrücke kann man hinterlegen.
5,Die Einrichtung ging trotz 8 maligem Scannen jedes der Fingerabdrücke recht flott vonstatten und das Entsperren des S5 auf dem Fingerabdrucksensor funktioniert seither absolut problemlos.
5,Eine feine Sache!
5,Das S5 ist mit 2 Kameras ausgestattet.
5,"Auf der Rückseite befindet sich eine 16 Megapixel Kamera, auf der Vorderseite eine mit 2,1 Megapixel für Selfies oder Skype."
5,"Die Fotos, die ich mit ihr schieße - ich bin leider nur eine sogenannte Drückdrauf-Fotografin - stellen mich mehr als zufrieden."
5,"Sowohl bei Tageslicht, als auch bei Dunkelheit( hier schalte ich dann den Blitz zu)."
5,Allerdings nutze ich selbst lediglich die Autofunktionen.
5,"Im Menü der Kamera-App gibt es dann noch jede Menge Funktionen und Einstellungsmöglichkeiten, die mich persönlich aber schlichtweg überfordern."
5,Mit der Kamera kann ich auch 4K-Videos aufnehmen.
5,"Auch das ist etwas, was ich persönlich wohl gar nicht richtig zu schätzen weiß."
5,Allerdings habe ich schon einige Videos meines Lieblings-Musikers auf Straßenkonzerten aufgenommen und finde diese einfach nur toll.
5,Von den vielen werksseitig bereits vorinstallierten Apps nutze ich eigentlich nur ganz wenige.
5,"Eine, die ich inzwischen sehr schätzen gelernt habe, ist die Google Sprachsuche."
5,Sie hat bislang jede meiner Spracheingaben korrekt erkannt und lieferte mir immer in kürzester Zeit das gewünschte Ergebnis.
5,Mit S Voice ist von Samsung sogar noch eine weitere Sprachsuche auf dem S5.
5,Diese erkennt aber bei weitem nicht jede meiner Spracheingaben und geht mir mit ihren Antworten teilweise mächtig auf die Nerven.
5,"Überhaupt nutze ich von den Samsung Apps nur die, für die ich nicht noch extra ein Konto erstellen muss."
5,Aber jede bislang von mir genutzte App funktioniert problemlos und ohne jegliche Verzögerung.
5,In den gesamten mittlerweile 4 Monaten Nutzungszeit hatte ich nicht den kleinsten Aufhänger oder gar einen Systemabsturz.
5,Auch die Speicherkapazität reicht noch immer vollkommen aus.
5,"Notfalls könnte ich ja auch mit einer Speicherkarte erweitern, ist aber bislang nicht nötig."
5,Eine Sache werde ich aber nicht absichtlich austesten - die vom Hersteller angepriesene Wasserfestigkeit( 30 Minuten soll es bei maximal einem Meter wasserfest sein).
5,Ich habe vor mittlerweile doch schon wieder 3 Jahren mal ein fast neues Smartphone in einem Springbrunnen ertränkt und verlor dadurch all meine Kontakte.
5,"Daher sträubt sich in mir alles dagegen, jemals noch einmal ein Smartphone zu wässern."
5,Alles in allem bin ich mit dem S5 derzeit 100 %ig zufrieden und kann eine klare Empfehlung aussprechen.
5,"Das Smartphone kann alles, was man sich wünscht und noch viel mehr"
5,Bin vor ein Paar Wochen vom Samsung Galaxy S4 auf das Samsung Galaxy S5 umgestiegen und bin sehr sehr Zufrieden!
5,"Das Smartphone ist extrem schnell, optisch sehr schön und liegt sehr gut in der Hand!"
5,"Der Akku hält bei mir eineinhalb bis zwei Tage, also voll in Ordnung!"
5,"Die Kamera macht 1A Bilder und Videos( 4K Videos, Zeitlupe Aufnahme etc. auch sehr schön!)"
5,"Auch wenn es Anfangs Überwindung gekostet hat, es ist Wasserdicht!"
5,Das Overlay ist sehr schön gestaltet und die Android Version 5 ist sehr überzeugend!
5,"Empfehle das Smartphone jedem Weiter, der etwas für sein Geld bekommen möchte!"
5,ein guter Allrounder!
5,Ich komme gleich zur Sache!
5,"Super Display, optimale Größe von 5 Zoll, flüssige Bedienung, gute Sprach und Klangqualität."
5,Die Akkuleistung ist durchschnittlich und reicht für einen Arbeitstag.
5,Über Nacht im Standby gehen vielleicht 2 bis 3 Prozent drauf.
5,"Über den Tag nach 10 Gesprächen( Schnitt von 5 min), ca. 20 is 30 Nachrichten per sms und whatsapp, dem gelegentlichem Surfen( ca. 15 min über LTE und 15-20 min über WLAN), Kalendereinträgen, Emails kontrollieren, Wetter etc habe ich gegen 18 Uhr noch ca. 40 % auf dem Akku."
5,Ich habe aber sonst WLAN aus und GPS ebenso.
5,"Ich mag die Haptik des S5, wie schon die des S4."
5,Mein Note 4 mit seinem Metallrahmen fühlt sich irgendwie kalt und kantig an.
5,Mit Kitakat hatte ich viele Problem.
5,"Seit Lollipop installiert ist, läuft das Gerät richtig Sahne!"
5,"Keine Ruckler, Apps öffnen schnell."
5,Nur die Wärmeentwicklung ist wirklich beachtlich beim Surfen und Laden des Akkus!
5,Zudem ist die Optik von Lollipop klasse.
5,"Frisches und flaches Design, tolle Optik."
5,Alles in Allem einfach viel moderner!
5,Kann ich es empfehlen?
5,"Ja, durchaus."
5,"Durch die Kritiken sind die Preise fast identisch mit dem des S4 und rein vom Datenblatt her ist das S5 natürlich besser( auch wenn ich das S4 genauso gut finde, abgesehen von der Kamera, die ist beim S5 super!)."
5,"Mein Note 4 kann ich nicht zum Vergleich ziehen, das ist eine ganz andere Liga ;-)"
5,"In meinen Augen gibt es viele tolle Smartphones und ich verstehe das ganze Hickhack nicht, ob nun Apple oder Anroid."
5,"Ich finde auch iPhones und die Xperia's gut, nur habe ich ich immer schon Samsung gehabt und draum bleib ich auch dabei ;-)"
1,Testsieger???
1,"Ich verstehe nicht, warum dieser Staubsauger bei Stiftung Warentest als Testsieger gekürt wurde."
1,Ich habe das Gerät vor 3 Jahren gekauft.
1,Schon nach kurzer Zeit brach die Halterung für das Saugrohr.
1,"Nach ca. 2 Jahren hielten die Beutel nicht mehr richtig, obwohl ich nur Original Siemens Staubsaugerbeutel verwendet hatte."
1,"Deshalb ging der Dreck daneben und füllte den Raum für den Beutel, und es war immer wieder schwierig und eklig, den Dreck von dort zu entfernen."
1,"Außerdem verstopfte auf diese Weise der Motorfilter, der Dreck gelangte sogar hinter den Filter."
1,"Jetzt saugt das Gerät auch auf höchster Stufe kaum noch, trotz Filteraustausch."
1,Jetzt muss ich mir einen neuen Staubsauger kaufen.
1,"Bestimmt nicht mehr von Siemens, und von Stiftung Warentest werde ich mich auch nicht mehr beraten lassen."
1,Bin leider sehr enttäuscht
1,"Gut ist, dass er relativ leise ist."
1,Und leicht.
1,Die Bohrdüse ist auch genial.
1,"Er gleitet schön, wenn er nicht grad über's Kabel muss."
1,Er hat 2 Möglichkeiten zum Düse einhängen.
1,Zubehör ist auch ok.
1,"Was gar nicht gut ist, und deswegen würde ich ihn gerne an die Wand schmeissen: Bei weichen Schlingteppichen- vor allem aber bei Velourteppichen- saugt er gar nicht."
1,"Egal, was ich einstelle, ob der Beutel komplett neu ausgetauscht war, ich fahre über jeden einzelnen Fusel ungefähr 50 mal drüber, und am Ende nehm ich ihn doch mit der kleinen Düse auf."
1,"Wir haben viel Teppich, und ich brauche für jedes Zimmer 20 Minuten statt 3 "
1,Das ist total nervig.
1,"Und bleibt man ein klein wenig an einem Möbel hängen, fährt er sofort das Kabel ein."
1,"Da war der Mechanismus besser, dass man wo draufdrücken muss, damit er das Kabel einzieht."
1,"Er zieht es dann wie blöd ein, aber nach einiger Zeit lässt auch dies nach."
1,Und die sündhaft teuren Original Beutel passen nicht richtig.
1,"Man muss sie oft mehrmal richtig einpassen, und mit einem anderen Sauger das Innenleben wieder saubermachen."
1,"Ich sauge eigentlich total gerne, aber mit diesem Sauger graut es mir nun jeden Tag davor."
1,"Für nur Parkatt oder Fliesen ist er sicherlich super gut, aber nicht für unsere Teppiche."
1,Schade :-(
1,Nicht empfehlenswert!
1,"Der zweite Beutel wurde angelegt- schon gab es eine große Überraschung, da der Motor qualmte!"
1,"Geprüft-gefunden und mehrfach ausprobiert- die angelegten Beutel liegen nicht richtig an dem Staubrohr, demzufolge saugt sich der Dreck direkt in das Innere des Staubsaugers, verschmutzt alle Filter und kommt auch direkt zum Motor durch!"
1,Ein Skandal und das egal in welcher Preisklasse!
1,"Ich suche nach der Rechnung und reklamiere, so etwas ist mir noch nie passiert."
1,"Und ich glaube keinen Berichten mehr, verlasse mich zukünftig auf die Meinungen der Nutzer- dieser Fehler wurde hier bereits mehrfach benannt!"
1,Siemens Testsieger....
1,Bei mir gab es von Anfang an Probleme mit der Kabelaufwicklung.
1,Treibt einen zum Wahnsinn .
1,Wickelt einfach schlecht auf.
1,"Ich hab noch nie bei einem Staubsauger erlebt, dass permanent am Beutel vorbeigesaugt wird."
1,Musste das Gerät selber nach dem saugen von innen säubern.
1,Jetzt nach einem Jahr ist die Kabelaufwicklung ganz defekt und der Sauger wickelt dauernd auf.
1,Auch beim saugen.
1,Ich hatte Jahrelang Miele ohne Probleme.
1,Dies war mein 2ter Siemens und mein letzter.
1,"Wie so ein Gerät Testsieger geworden ist, ist mir ein Rätsel."
1,Unglaublich enttäuschend!
1,Der Staubsauger machte zuerst einen guten und stabilen Eindruck.
1,"Dann bei den ersten Versuchen zu saugen gab es schon Probleme mit der Klickverbindung der Teleskopstange, denn sie war manchmal nicht richtig fixiert und rutschte bei dem kleinsten Druck ineinander."
1,Nach ca.5 Tagen konnte man überhaupt nicht mehr saugen ohne dass die ausgezogene Teleskopstange nicht ineinander gerutscht ist.
1,Mit wenig Druck konnte man die Stange ineinander drücken!!! !
1,"Einfach unglaublich wie eine anscheinend stabile Klickverbindung eines Siemens Staubsaugers, der Testsieger geworden ist schon nach 5 Tagen( !!!! )kaputt gegangen ist."
1,Ebenso die Klickverbindung vom Schlauch zum oberen Griff ist von Anfang an ziemlich ausgeleiert gewesen .
1,Einfach entäuschend wie man so etwas konstruieren kann!!!
1,Ärgerlich- nie wieder SIEMENS
1,Dieser Staubsauger ist ABSOLUT NICHT ZU EMPFEHLEN.
1,Wir hatten bislang einen Staubsauger von MIELE- da sind Welten zwischen den Geräten.
1,"Wie es zu den überwiegend guten Bewertungen kommt, ist mir ein absolutes Rätsel."
1,"Kippt leicht, schlechte Saugleistung- Parkett ist gerade noch machbar, Teppiche gar nicht- während des Saugens ein übler Staubgeruch, das nervigste die Aufrollfeder- völlig lasch, zu dicker Schlauch, unhandlich- genug geärgert, wir haben nun wieder einen MIELE bestellt!"
1,Entspricht nicht den Erwartungen
1,"Haben den Sauger aufgrund der guten Bewertungen gekauft... .ABER, die erfüllt er nicht!!"
1,Handhabung mäßig.
1,"Die kleinen Rollen drehen und fahren sehr schlecht, sind nach ein paar Monaten abgebrochen!"
1,Kabeleinzug mäßig.
1,Saugleistung ab halber Beutelfüllung schlecht.
1,Parkposition durch wenig flexiblen Schlauch sehr sperrig.
1,Abluft nach oben ist schlecht gelöst.
1,wie wird sowas testsieger? ?????? 
1,definitiv KEINE kaufempfehlung!!!
1,bin leider voll enttäuscht!!!!!!! 
1,"kann nur bestätigen: Ich hab noch nie bei einem Staubsauger erlebt, dass permanent am Beutel vorbeigesaugt wird."
1,Muss das Gerät nach jedem saugen händisch von innen säubern!!
1,"wie kann es sein, dass es nicht gelingt, das saugrohr so einzusetzen, dass auch wirklich der staub in den( nicht gerade billigen original-) staubbeutel gelangt? ???"
1,"hallo, wir leben im 21 jhdt. & waren schon im weltall!"
1,"oder ist das auch wieder mal ein gerät mit gewollter soll-bruchstelle, damit das ding nicht zu lange benutzt wird??? "
1,"schade, dass frau nicht NULL STERNE vergeben kann!!!! "
1,definitiv KEINE kaufempfehlung!!!
1,Für den Bestimmungszweck nahezu unbrauchbar
1,"Vorab möchte ich sagen, dass die Saugleistung ok ist."
1,Das hat man aber auch bei anderen Modellen.
1,Ich hab mir den Sauger als Testsieger gekauft und erwartete Gutes.
1,Ich bin nach längerer Testphase mehr als enttäuscht.
1,"Wer auch immer diesen Sauger entwickelt hat, hat sich zu keiner Zeit auf Bedürfnisse von Kunden eingestellt."
1,"Mag ja sein, dass das Modell in Wohnungen mit freien Flächen überragend saugt."
1,"Aber, welche Wohnung hat das schon."
1,Zum einen ist da das vollkommen übertriebene Griffstück.
1,"Dieses macht den Sauger unflexibel und sperrig und schränkt die Saugbewegungen mehr als ein, besonders, wenn man unter Möbeln saugen möchte."
1,Per Säge hab ich es entfernt.
1,"Wobei es nicht wirklich besser wurde, denn nun hält das Saugrohr nicht mehr richtig."
1,"Punkt zwei ist der Schlauch, der offenbar einem Industriesauger nachempfunden worden ist."
1,"Komplett übertrieben und viel zu sperrig, um in einer Wohnung zu hantieren."
1,"Nicht zuletzt sind auch die drei drehbar gelagerten Rollen, durch die der Staubsauger in jede Richtung kullert, ohne der Bewegungsrichtung des Staubsaugenden zu folgen mehr als hinderlich."
1,"Zu der vollkommen sinnlosen Rückholautomatik, mit der die Aufrollung des Stromkabels funktioniert sage ich besser nichts, da diese auch nur funktioniert, wenn man sie nicht braucht."
1,Alles in Allem ist das Gerät für den alltäglichen Hausgebrauch komplett ungeeignet.
3,Nicht schlecht…
3,"eigentlich ist der Sauger sogar sehr gut, wäre da nicht die lästige Kabelaufwicklung."
3,Vielleicht komme ich damit nicht zurecht? 
3,"Das Kabel nervt ungemein, jedes Mal ganz herausziehen, um es wieder aufwickeln zu lassen. "
3,Das hätte man anders lösen müssen !
3,Klein aber fein!
3,Dieser Bodenstaubsauger Funktioniert einwandfrei jedoch eine Kleinigkeit ist für diesen Staubsauger zu bemängeln.
3,Der Kabelaufroller ist viel zu viel schwach und zieht kaum das Kabel ein nur jedes mal mit viel Geduld schaft er das!!!! 
3,Für das das Gerät von SIEMENS ist ein Markenhersteller ist das traurig das dortige Techniker da keine bessere Lösung haben!!!!
3,Bei No-Name Hersteller würde ich 4 Punkte dafür geben aber für eine Marken Hersteller gibt es dafür nur 3 Punkte!!!!
3,ganz in Ordnung
3,Das Material des Staubsaugers ist leider nicht sehr robust.
3,"Der Staubsauger ist sehr leicht, so dass er im Stand mit aufgehängter Düse einfach umfällt."
3,Ein qualitativeres Material hätte mir besser gefallen.
3,Ein bisschen laut …
3,"Der Staubsauger, den ich in der 3. Generation habe, ist zwar in Ordnung aber er wird von Generation zu Generation immer lauter."
3,"Er hat auch eine Eigenschaft, die mir erst beim letzten Kauf besonders auffällt: Er bläst die Luft stark wieder heraus und mit der Luft auch Kleinpartikel. "
3,Einen vierten lege ich mir nicht zu.
3,Nichts Neues
3,"Mein alter Siemens Staubsauger, den ich vor über 10 Jahren gekauft habe und für den ich deutlich unter 100 € bezahlt habe, ist von der Qualität her besser. "
3,"Bin sehr erstaunt, dass an der Qualität so gespart wird. "
3,"Saugleistung finde ich normal, also nicht von Wattangabe blenden lassen. "
3,Rest eher Plastikbomber. 
3,"Schlechtes Kabel, Kabellänge ausreichend, Rollen klein, eben vieles schlechter als bei den älteren Modellen...man spart wo man kann !"
3,Erfüllt die angegebenen Leistungswerte nicht.
3,Der Sauger ist soweit ok.
3,"Billige Bodendüse mit sehr kleinen Rollen, aber günstiger Gesamtpreis. "
3,Ich hatte zwei Geräte bestellt. 
3,Eines der beiden Geräte kam auf eine Spitzenstromaufnahme von 1450 Watt und eines auf 1895 Watt. 
3,Das zweite war auch merklich stärker und lauter. 
3,Habe den schwächeren zurückgesandt.
3,Trotzdem: Mein billigst China Aschesauger von Jago gibt 1200 Watt an und zieht tatsächlich 1187 Watt.
3,"Ich weiß nicht, wie oder was Siemens misst, aber einfach mal 2400W draufschreiben geht für einen deutschen Anbieter nicht."
3,"Saugleistung stimmt, aber leider kann man den Sockel nicht abnehmen"
3,der Saugsockel ist leider fix mit der Stange verbunden und daher kann man das Rohr nicht ohne diesem Saug-Sockel (keine Ahnung wie man das offiziell nennt) verwenden. 
3,"Zudem fehlt ein Luftschlitz an der Halterung, das erschwert das Saugen von Teppichen enorm!"
3,"Die Saugleistung und Lautstärke ist aber in Ordnung, daher verwende ich den Sauger weiterhin da er zu diesem Preis angemessen die Wohnung von Staub befreit. "
3,Allerdings sind diese beiden Mängel eigentlich ein Minimum für einen Staubsauger.
3,"Billiger verarbeitet als der Vorgänger, dennoch OK"
3,Ich hatte das Vorgängermodell welches wesentlich hochwertiger verarbeitet war. 
